,date,title,summary
3678,2017.12.10.,[해외석학칼럼] 핵 폭탄 발언의 위험성,왈츠는 핵무기를 보유한 이란이 이스라엘에 대항하는 역할을 통해서 중동에서 세력 균형을 재구성할 것이라고 주장하면서 ‘왜 이란이 핵무기를 가지려 할까’라는 제목의 기고를 발표했다. 그해 말 왈츠는 또 제재와...
3679,2017.12.10.,"KT&G, 올 해외매출 1조원시대 연다",KT&G는 해외 공략을 위해 2008년 터키를 시작으로 러시아와 이란에 현지 생산공장을 건설했다. 2011년에는 인도네시아 현지 담배업체 '트리삭티'를 인수하기도 했다. KT&G는 해외 판매가 늘면서 추가 공장 설립을...
3680,2017.12.10.,"EU 5개국 “예루살렘, 이·팔 공동 수도”",이달 말로 예정된 마이크 펜스 미 부통령의 중동 방문에 대해 백악관은 일정에 변동이 없을 것이란... 터키·이집트·요르단 등 수니파 이슬람 국가와 시아파 맹주인 이란은 물론 말레이시아·인도네시아...
3681,2017.12.10.,사자다운 사자를 위하여,드라마에서 이 대사를 들을 때마다 ‘~답다’ ‘~다움‘이란 말이 맴돌면서 나는 뜬금없이 십 년 전... ‘본성’이란 것이 진짜인지 또 헷갈린다. 이런 프로그램에는 드라마의 “그건 너답지 않아”만큼 자주 등장하는...
3682,2017.12.10.,"잡지, 취향과 기호로 부활하다","‘우울과 함께 하는 여정’이란 시리즈로, 주로 가만히 서 있는 여성의 뒷모습을 찍은 이 작가의 사진은... 최근 나온 『2018 대한민국 트렌드』는 ‘철저히 개인화된 형태의 사회성(Hyper-customized Sociality)’이란 말로..."
3683,2017.12.10.,이라크 “IS전쟁 끝났다” 불안한 종전 선언,"이미 지난 10월 이라크 중앙 정부가 쿠르드 자치정부의 독립 시도를 사실상 강제 분쇄한 바 있고, 수니파 맹주 사우디아라비아와 시아파 맹주 이란 간 동서갈등이 심화하는 상황이라 부족간ㆍ종파간 다툼의 불씨가..."
3684,2017.12.10.,동부대우 인수 `3파전’… 4년만에 주인 바뀌나,대유위니아와 이란 가전업체 엔텍합 2곳을 인수 적격 예비후보로 선정했다. 또 뒤늦게 본입찰에 신청서를... 것이란 관측이다. 이란 최대 가전업체 엔텍합은 2010년 동부대우의 전신인 대우일렉트로닉스 인수전에도...
3685,2017.12.10.,19주 연속 상승 중인 기름값… 왜?,"[12월 첫째주 평균 휘발유값 리터당 1536.9원… 산유국간 감산 재연장, 이란·베네수엘라 위기 등 공급 감소... 미국 도널드 트럼프 대통령이 지난 10월 이란이 핵 협정 의무를 어겼다며 제재 재개를 의회에 요청했고..."
3686,2017.12.10.,중국 영향력 확대 놓고 오스트레일리아-중국 연일 난타전,최근 이란 출신인 노동당의 샘 다스티아리 상원의원이 중국계 기업가한테 기부금을 받은 것으로 드러나서다. 다스티아리 의원은 남중국해 분쟁에 대해 소속 정당의 입장과는 상반되게 “중국의 주권을 존중해야 한다”고...
3687,2017.12.10.,반발 거세지는 중동... 궁지에 몰린 미국,같은 날 팔레스타인자치정부 수반도 펜스 부통령과의 회담을 취소할 것이란 소식이 전해졌다. 리야드... 알리 자파리 이란 혁명수비대 총사령관은 이날 “트럼프는 알쿠드스(예루살렘)의 알아크사 사원을 파괴하기 위해...
3688,2017.12.10.,[해외석학칼럼] 핵 폭탄 발언의 위험성,왈츠는 핵무기를 보유한 이란이 이스라엘에 대항하는 역할을 통해서 중동에서 세력 균형을 재구성할 것이라고 주장하면서 ‘왜 이란이 핵무기를 가지려 할까’라는 제목의 기고를 발표했다. 그해 말 왈츠는 또 제재와...
3689,2017.12.10.,"KT&G, 올 해외매출 1조원시대 연다",KT&G는 해외 공략을 위해 2008년 터키를 시작으로 러시아와 이란에 현지 생산공장을 건설했다. 2011년에는 인도네시아 현지 담배업체 '트리삭티'를 인수하기도 했다. KT&G는 해외 판매가 늘면서 추가 공장 설립을...
3690,2017.12.10.,"EU 5개국 “예루살렘, 이·팔 공동 수도”",이달 말로 예정된 마이크 펜스 미 부통령의 중동 방문에 대해 백악관은 일정에 변동이 없을 것이란... 터키·이집트·요르단 등 수니파 이슬람 국가와 시아파 맹주인 이란은 물론 말레이시아·인도네시아...
3691,2017.12.10.,사자다운 사자를 위하여,드라마에서 이 대사를 들을 때마다 ‘~답다’ ‘~다움‘이란 말이 맴돌면서 나는 뜬금없이 십 년 전... ‘본성’이란 것이 진짜인지 또 헷갈린다. 이런 프로그램에는 드라마의 “그건 너답지 않아”만큼 자주 등장하는...
3692,2017.12.10.,"잡지, 취향과 기호로 부활하다","‘우울과 함께 하는 여정’이란 시리즈로, 주로 가만히 서 있는 여성의 뒷모습을 찍은 이 작가의 사진은... 최근 나온 『2018 대한민국 트렌드』는 ‘철저히 개인화된 형태의 사회성(Hyper-customized Sociality)’이란 말로..."
3693,2017.12.10.,이라크 “IS전쟁 끝났다” 불안한 종전 선언,"이미 지난 10월 이라크 중앙 정부가 쿠르드 자치정부의 독립 시도를 사실상 강제 분쇄한 바 있고, 수니파 맹주 사우디아라비아와 시아파 맹주 이란 간 동서갈등이 심화하는 상황이라 부족간ㆍ종파간 다툼의 불씨가..."
3694,2017.12.10.,동부대우 인수 `3파전’… 4년만에 주인 바뀌나,대유위니아와 이란 가전업체 엔텍합 2곳을 인수 적격 예비후보로 선정했다. 또 뒤늦게 본입찰에 신청서를... 것이란 관측이다. 이란 최대 가전업체 엔텍합은 2010년 동부대우의 전신인 대우일렉트로닉스 인수전에도...
3695,2017.12.10.,19주 연속 상승 중인 기름값… 왜?,"[12월 첫째주 평균 휘발유값 리터당 1536.9원… 산유국간 감산 재연장, 이란·베네수엘라 위기 등 공급 감소... 미국 도널드 트럼프 대통령이 지난 10월 이란이 핵 협정 의무를 어겼다며 제재 재개를 의회에 요청했고..."
3696,2017.12.10.,중국 영향력 확대 놓고 오스트레일리아-중국 연일 난타전,최근 이란 출신인 노동당의 샘 다스티아리 상원의원이 중국계 기업가한테 기부금을 받은 것으로 드러나서다. 다스티아리 의원은 남중국해 분쟁에 대해 소속 정당의 입장과는 상반되게 “중국의 주권을 존중해야 한다”고...
3697,2017.12.10.,반발 거세지는 중동... 궁지에 몰린 미국,같은 날 팔레스타인자치정부 수반도 펜스 부통령과의 회담을 취소할 것이란 소식이 전해졌다. 리야드... 알리 자파리 이란 혁명수비대 총사령관은 이날 “트럼프는 알쿠드스(예루살렘)의 알아크사 사원을 파괴하기 위해...
3698,2017.12.10.,[해외석학칼럼] 핵 폭탄 발언의 위험성,왈츠는 핵무기를 보유한 이란이 이스라엘에 대항하는 역할을 통해서 중동에서 세력 균형을 재구성할 것이라고 주장하면서 ‘왜 이란이 핵무기를 가지려 할까’라는 제목의 기고를 발표했다. 그해 말 왈츠는 또 제재와...
3699,2017.12.10.,"KT&G, 올 해외매출 1조원시대 연다",KT&G는 해외 공략을 위해 2008년 터키를 시작으로 러시아와 이란에 현지 생산공장을 건설했다. 2011년에는 인도네시아 현지 담배업체 '트리삭티'를 인수하기도 했다. KT&G는 해외 판매가 늘면서 추가 공장 설립을...
3700,2017.12.10.,"EU 5개국 “예루살렘, 이·팔 공동 수도”",이달 말로 예정된 마이크 펜스 미 부통령의 중동 방문에 대해 백악관은 일정에 변동이 없을 것이란... 터키·이집트·요르단 등 수니파 이슬람 국가와 시아파 맹주인 이란은 물론 말레이시아·인도네시아...
3701,2017.12.10.,사자다운 사자를 위하여,드라마에서 이 대사를 들을 때마다 ‘~답다’ ‘~다움‘이란 말이 맴돌면서 나는 뜬금없이 십 년 전... ‘본성’이란 것이 진짜인지 또 헷갈린다. 이런 프로그램에는 드라마의 “그건 너답지 않아”만큼 자주 등장하는...
3702,2017.12.10.,"잡지, 취향과 기호로 부활하다","‘우울과 함께 하는 여정’이란 시리즈로, 주로 가만히 서 있는 여성의 뒷모습을 찍은 이 작가의 사진은... 최근 나온 『2018 대한민국 트렌드』는 ‘철저히 개인화된 형태의 사회성(Hyper-customized Sociality)’이란 말로..."
3703,2017.12.10.,이라크 “IS전쟁 끝났다” 불안한 종전 선언,"이미 지난 10월 이라크 중앙 정부가 쿠르드 자치정부의 독립 시도를 사실상 강제 분쇄한 바 있고, 수니파 맹주 사우디아라비아와 시아파 맹주 이란 간 동서갈등이 심화하는 상황이라 부족간ㆍ종파간 다툼의 불씨가..."
3704,2017.12.10.,동부대우 인수 `3파전’… 4년만에 주인 바뀌나,대유위니아와 이란 가전업체 엔텍합 2곳을 인수 적격 예비후보로 선정했다. 또 뒤늦게 본입찰에 신청서를... 것이란 관측이다. 이란 최대 가전업체 엔텍합은 2010년 동부대우의 전신인 대우일렉트로닉스 인수전에도...
3705,2017.12.10.,19주 연속 상승 중인 기름값… 왜?,"[12월 첫째주 평균 휘발유값 리터당 1536.9원… 산유국간 감산 재연장, 이란·베네수엘라 위기 등 공급 감소... 미국 도널드 트럼프 대통령이 지난 10월 이란이 핵 협정 의무를 어겼다며 제재 재개를 의회에 요청했고..."
3706,2017.12.10.,중국 영향력 확대 놓고 오스트레일리아-중국 연일 난타전,최근 이란 출신인 노동당의 샘 다스티아리 상원의원이 중국계 기업가한테 기부금을 받은 것으로 드러나서다. 다스티아리 의원은 남중국해 분쟁에 대해 소속 정당의 입장과는 상반되게 “중국의 주권을 존중해야 한다”고...
3707,2017.12.10.,반발 거세지는 중동... 궁지에 몰린 미국,같은 날 팔레스타인자치정부 수반도 펜스 부통령과의 회담을 취소할 것이란 소식이 전해졌다. 리야드... 알리 자파리 이란 혁명수비대 총사령관은 이날 “트럼프는 알쿠드스(예루살렘)의 알아크사 사원을 파괴하기 위해...
3708,2017.12.10.,[해외석학칼럼] 핵 폭탄 발언의 위험성,왈츠는 핵무기를 보유한 이란이 이스라엘에 대항하는 역할을 통해서 중동에서 세력 균형을 재구성할 것이라고 주장하면서 ‘왜 이란이 핵무기를 가지려 할까’라는 제목의 기고를 발표했다. 그해 말 왈츠는 또 제재와...
3709,2017.12.10.,"KT&G, 올 해외매출 1조원시대 연다",KT&G는 해외 공략을 위해 2008년 터키를 시작으로 러시아와 이란에 현지 생산공장을 건설했다. 2011년에는 인도네시아 현지 담배업체 '트리삭티'를 인수하기도 했다. KT&G는 해외 판매가 늘면서 추가 공장 설립을...
3710,2017.12.10.,"EU 5개국 “예루살렘, 이·팔 공동 수도”",이달 말로 예정된 마이크 펜스 미 부통령의 중동 방문에 대해 백악관은 일정에 변동이 없을 것이란... 터키·이집트·요르단 등 수니파 이슬람 국가와 시아파 맹주인 이란은 물론 말레이시아·인도네시아...
3711,2017.12.10.,사자다운 사자를 위하여,드라마에서 이 대사를 들을 때마다 ‘~답다’ ‘~다움‘이란 말이 맴돌면서 나는 뜬금없이 십 년 전... ‘본성’이란 것이 진짜인지 또 헷갈린다. 이런 프로그램에는 드라마의 “그건 너답지 않아”만큼 자주 등장하는...
3712,2017.12.10.,"잡지, 취향과 기호로 부활하다","‘우울과 함께 하는 여정’이란 시리즈로, 주로 가만히 서 있는 여성의 뒷모습을 찍은 이 작가의 사진은... 최근 나온 『2018 대한민국 트렌드』는 ‘철저히 개인화된 형태의 사회성(Hyper-customized Sociality)’이란 말로..."
3713,2017.12.10.,이라크 “IS전쟁 끝났다” 불안한 종전 선언,"이미 지난 10월 이라크 중앙 정부가 쿠르드 자치정부의 독립 시도를 사실상 강제 분쇄한 바 있고, 수니파 맹주 사우디아라비아와 시아파 맹주 이란 간 동서갈등이 심화하는 상황이라 부족간ㆍ종파간 다툼의 불씨가..."
3714,2017.12.10.,동부대우 인수 `3파전’… 4년만에 주인 바뀌나,대유위니아와 이란 가전업체 엔텍합 2곳을 인수 적격 예비후보로 선정했다. 또 뒤늦게 본입찰에 신청서를... 것이란 관측이다. 이란 최대 가전업체 엔텍합은 2010년 동부대우의 전신인 대우일렉트로닉스 인수전에도...
3715,2017.12.10.,19주 연속 상승 중인 기름값… 왜?,"[12월 첫째주 평균 휘발유값 리터당 1536.9원… 산유국간 감산 재연장, 이란·베네수엘라 위기 등 공급 감소... 미국 도널드 트럼프 대통령이 지난 10월 이란이 핵 협정 의무를 어겼다며 제재 재개를 의회에 요청했고..."
3716,2017.12.10.,중국 영향력 확대 놓고 오스트레일리아-중국 연일 난타전,최근 이란 출신인 노동당의 샘 다스티아리 상원의원이 중국계 기업가한테 기부금을 받은 것으로 드러나서다. 다스티아리 의원은 남중국해 분쟁에 대해 소속 정당의 입장과는 상반되게 “중국의 주권을 존중해야 한다”고...
3717,2017.12.10.,반발 거세지는 중동... 궁지에 몰린 미국,같은 날 팔레스타인자치정부 수반도 펜스 부통령과의 회담을 취소할 것이란 소식이 전해졌다. 리야드... 알리 자파리 이란 혁명수비대 총사령관은 이날 “트럼프는 알쿠드스(예루살렘)의 알아크사 사원을 파괴하기 위해...
